on_date,off_date,route_name,descr,age_type,trans_yn,addfee_yn,start_bstop,start_gps_x,start_gps_y,end_bstop,end_gps_x,end_gps_y
20200305051559,20200305054046,500,문덕-시외터미널-흥해-청하-월포,일반,N,N,문덕사거리,129.403442,35.962846,홈플러스,129.36464,36.03095
20200305052150,20200305052655,175,문덕-고속터미널-선린병원-달전,일반,N,N,오천농협,129.40281,35.970003,대궁꿈마을 아파트,129.40762,35.963095
20200305052501,20200305054449,101,양덕-고속터미널-동해,일반,N,N,남광하우스토리,129.396676,36.084132,죽도시장,129.365486,36.03411
20200305052524,20200305053233,500,문덕-시외터미널-흥해-청하-월포,일반,N,N,영일고등학교,129.35146,35.99697,시외버스터미널,129.35058,36.01325
20200305052655,20200305053557,105,양덕-시외터미널-지곡,일반,N,N,북구보건소,129.379384,36.07079,포항세관,129.37188,36.05145
20200305052722,20200305054706,107,문덕-시외(고속)터미널-흥해,일반,N,N,문덕사거리,129.403442,35.962846,교보생명,129.3525,36.015568
20200305052724,20200305060113,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,용덕사거리,129.415174,35.972826,죽도시장,129.365169,36.035704
20200305052951,20200305054119,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,중앙상가,129.365461,36.03783
20200305052957,20200305054922,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,시외버스터미널,129.35029,36.01328
20200305053036,20200305060001,160,문덕-대송-송도-죽도-용흥,일반,N,N,대송교회,129.362279,35.981103,죽도시장,129.365169,36.035704
20200305053213,20200305054638,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,청림초등학교,129.405275,35.993257,남부시장,129.35683,36.0128
20200305053332,20200305054426,200,양덕-남구청(야구장)-구룡포,일반,N,N,GS슈퍼마켓,129.360253,36.02568,단지주유소,129.3805,36.00385
20200305053337,20200305054156,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,두호동주민센터,129.37891,36.06037,죽도시장,129.365717,36.033299
20200305053401,20200305054240,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,창포사거리,129.370292,36.060363,홈플러스,129.364714,36.031262
20200305053434,20200305055225,175,문덕-고속터미널-선린병원-달전,일반,N,N,해병대서문,129.413868,35.975902,죽도시장,129.365169,36.035704
20200305053445,20200305054442,131,양덕-송도-시청-양학-양덕,일반,N,N,환호해맞이그린빌,129.392404,36.068838,선린병원,129.367635,36.04781
