on_date,off_date,route_name,descr,age_type,trans_yn,addfee_yn,start_bstop,start_gps_x,start_gps_y,end_bstop,end_gps_x,end_gps_y
20200123051902,20200123052749,131,양덕-송도-시청-양학-양덕,일반,N,N,우방비치타운,129.376287,36.054774,죽도시장,129.365486,36.03411
20200123052155,20200123053853,105,양덕-시외터미널-지곡,일반,N,N,환호해맞이그린빌,129.392404,36.068838,중앙상가,129.365461,36.03783
20200123052447,20200123054504,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,장량5단지,129.394611,36.089082,죽도시장,129.365717,36.033299
20200123052510,20200123060715,109,양덕-시외터미널-위덕대(유강),일반,N,N,농협하나로클럽,129.398558,36.081895,교보생명,129.352235,36.015721
20200123052550,20200123053923,105,양덕-시외터미널-지곡,일반,N,N,럭키아파트,129.37919,36.06511,죽도시장,129.365717,36.033299
20200123052749,20200123054233,107,문덕-시외(고속)터미널-흥해,일반,N,N,문덕사거리,129.403442,35.962846,연일읍사무소,129.3462,35.991858
20200123052826,20200123054110,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,청림초등학교,129.405275,35.993257,남부시장,129.35683,36.0128
20200123053005,20200123054633,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,교보생명,129.352235,36.015721
20200123053031,20200123055453,160,문덕-대송-송도-죽도-용흥,일반,N,N,송동,129.362327,35.970228,송도동주민센터,129.376172,36.031053
20200123053033,20200123054146,131,양덕-송도-시청-양학-양덕,일반,N,N,해도신협,129.37199,36.02807,시외버스터미널,129.35029,36.01328
20200123053037,20200123053556,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,두호초등학교,129.371202,36.064088,북구청,129.367128,36.041941
20200123053059,20200123053931,105,양덕-시외터미널-지곡,일반,N,N,두호초등학교,129.371202,36.064088,죽도시장,129.365717,36.033299
20200123053101,20200123053935,105,양덕-시외터미널-지곡,일반,N,N,두호초등학교,129.371202,36.064088,죽도시장,129.365717,36.033299
20200123053108,20200123055139,109,양덕-시외터미널-위덕대(유강),일반,N,N,법원사거리,129.38761,36.08929,대동우방아파트,129.360209,36.050494
20200123053111,20200123060458,109,양덕-시외터미널-위덕대(유강),일반,N,N,법원사거리,129.38761,36.08929,산업은행,129.353856,36.017736
20200123053127,20200123054948,175,문덕-고속터미널-선린병원-달전,일반,N,N,해병대서문,129.413868,35.975902,죽도시장,129.365169,36.035704
