on_date,off_date,route_name,descr,age_type,trans_yn,addfee_yn,start_bstop,start_gps_x,start_gps_y,end_bstop,end_gps_x,end_gps_y
20200325140006,20200325140859,101,양덕-고속터미널-동해,일반,N,N,동부초등학교,129.380866,36.062209,북구청,129.367128,36.041941
20200325140233,20200325140835,101,양덕-고속터미널-동해,청소년,N,N,우방비치타운,129.376287,36.054774,북구청,129.367128,36.041941
20200325140734,20200325141334,107,문덕-시외(고속)터미널-흥해,일반,N,N,경북자동차학원,129.343972,35.997978,시외버스터미널,129.35058,36.01325
20200325140737,20200325142631,107,문덕-시외(고속)터미널-흥해,일반,N,N,경북자동차학원,129.343972,35.997978,해도119안전센터,129.368554,36.023212
20200325141025,20200325144207,101,양덕-고속터미널-동해,일반,N,N,중앙상가,129.365281,36.037455,신정,129.44527,35.98811
20200325142554,20200325142845,107,문덕-시외(고속)터미널-흥해,일반,N,N,해도119안전센터,129.368554,36.023212,오거리,129.366312,36.031816
20200325142557,20200325143201,107,문덕-시외(고속)터미널-흥해,일반,N,N,해도119안전센터,129.368554,36.023212,육거리,129.366135,36.039188
20200325143435,20200325145632,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,장량5단지,129.394611,36.089082,북구청,129.367128,36.041941
20200325143836,20200325144745,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,장량휴먼시아,129.383462,36.0908,동부초등학교 후문,129.38068,36.06349
20200325145219,20200325145945,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,롯데백화점,129.36933,36.05006,죽도시장,129.365717,36.033299
20200325151451,20200325152506,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,청소년,N,N,이동그린빌,129.340082,36.028075,시외버스터미널,129.35058,36.01325
20200325152047,20200325154132,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,청소년,N,N,성모병원,129.34101,36.015447,송림초등학교,129.37532,36.02964
20200325152746,20200325153553,101,양덕-고속터미널-동해,일반,N,N,죽도시장,129.365169,36.035704,포항세관,129.373409,36.052223
20200325154011,20200325155528,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,동해시장,129.37296,36.02542,죽도시장,129.365169,36.035704
20200325154333,20200325155508,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,송림초등학교,129.37532,36.02964,죽도시장,129.365169,36.035704
