on_date,off_date,route_name,descr,age_type,trans_yn,addfee_yn,start_bstop,start_gps_x,start_gps_y,end_bstop,end_gps_x,end_gps_y
20200220051949,20200220055339,131,양덕-송도-시청-양학-양덕,일반,N,N,두호동주민센터,129.37891,36.06037,시외버스터미널,129.35029,36.01328
20200220051953,20200220054751,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,문덕사거리,129.403623,35.962553,오거리,129.366312,36.031816
20200220052100,20200220053710,200,양덕-남구청(야구장)-구룡포,일반,N,N,노인복지회관,129.38477,36.065685,시외버스터미널,129.35029,36.01328
20200220052225,20200220053215,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,장량휴먼시아,129.383462,36.0908,두호초등학교,129.371202,36.064088
20200220052335,20200220055053,109,양덕-우현-시외터미널-유강(위덕대)-자명-양덕,일반,N,N,삼구4차,129.392269,36.089308,죽도시장,129.365717,36.033299
20200220052450,20200220053409,131,양덕-송도-시청-양학-양덕,일반,N,N,영보빌라,129.374157,36.039168,대해성당,129.36836,36.01796
20200220052505,20200220061246,100,문덕-흥해-신광,일반,N,N,청호하이츠,129.410923,35.959172,흥해환승센터,129.3474,36.1103
20200220052518,20200220055028,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,해병대서문,129.413868,35.975902,육거리,129.366269,36.039589
20200220052601,20200220053618,105,양덕-시외터미널-지곡,일반,N,N,북구보건소,129.379384,36.07079,포항세관,129.37188,36.05145
20200220052730,20200220053908,131,양덕-송도-시청-양학-양덕,일반,N,N,송림초등학교,129.37565,36.02973,쌍용사거리,129.354637,36.015728
20200220052855,20200220054630,107,문덕-시외(고속)터미널-흥해,일반,N,N,준양참마을,129.399879,35.963578,시외버스터미널,129.35058,36.01325
20200220053007,20200220053552,500,문덕-시외터미널-흥해-청하,일반,N,N,시외버스터미널,129.35058,36.01325,홈플러스,129.36464,36.03095
20200220053018,20200220054135,105,양덕-시외터미널-지곡,일반,N,N,두호초등학교,129.371202,36.064088,중앙상가,129.365461,36.03783
20200220053028,20200220055410,160,문덕-대송-송도-죽도-용흥,일반,N,N,송동,129.362327,35.970228,송도동주민센터,129.376172,36.031053
20200220053036,20200220053300,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,장성초등학교,129.37209,36.06831,두호초등학교,129.371202,36.064088
20200220053037,20200220054431,101,양덕-고속터미널-동해,일반,N,N,환호해맞이그린빌,129.392404,36.068838,죽도시장,129.365486,36.03411
20200220053039,20200220055133,500,문덕-시외터미널-흥해-청하,일반,N,N,교보생명,129.3525,36.015568,삼도드림파크,129.340176,36.076079
20200220053040,20200220060155,500,문덕-시외터미널-흥해-청하,일반,N,N,교보생명,129.3525,36.015568,흥해롯데리아,129.345795,36.108774
20200220053207,20200220055823,175,문덕-고속터미널-선린병원-달전,일반,N,N,오천농협세계지점,129.41597,35.96745,죽도시장,129.365169,36.035704
20200220053240,20200220054107,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,두호초등학교,129.371202,36.064088,중앙상가,129.365461,36.03783
20200220053243,20200220054034,131,양덕-송도-시청-양학-양덕,일반,N,N,환호해맞이그린빌,129.392404,36.068838,선린병원,129.367635,36.04781
20200220053331,20200220054428,200,양덕-남구청(야구장)-구룡포,일반,N,N,GS슈퍼마켓,129.360253,36.02568,현대제철,129.377313,36.00699
20200220053508,20200220060102,109,양덕-우현-시외터미널-유강(위덕대)-자명-양덕,일반,N,N,두호초등학교,129.371202,36.064088,시외버스터미널,129.35029,36.01328
20200220053550,20200220055956,101,양덕-고속터미널-동해,일반,N,N,롯데아파트,129.3775,36.05792,인덕교,129.4042,35.98578
20200220053624,20200220055803,175,문덕-고속터미널-선린병원-달전,일반,N,N,해병대서문,129.413868,35.975902,죽도시장,129.365169,36.035704
20200220053705,20200220053744,131,양덕-송도-시청-양학-양덕,일반,N,N,형산시장,129.364385,36.013877,동일교회,129.3615,36.01348
20200220053726,20200220055056,109,양덕-우현-시외터미널-유강(위덕대)-자명-양덕,일반,N,N,여성문화회관,129.363616,36.054868,죽도시장,129.365717,36.033299
