on_date,off_date,route_name,descr,age_type,trans_yn,addfee_yn,start_bstop,start_gps_x,start_gps_y,end_bstop,end_gps_x,end_gps_y
20200308052042,20200308055214,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,문덕사거리,129.403623,35.962553,오거리,129.366312,36.031816
20200308052252,20200308055049,500,문덕-시외터미널-흥해-청하-월포,일반,N,N,문덕사거리,129.403442,35.962846,죽도시장,129.365169,36.035704
20200308052257,20200308052317,105,양덕-시외터미널-지곡,일반,N,N,노인복지회관,129.38477,36.065685,노인복지회관,129.38477,36.065685
20200308052445,20200308055706,175,문덕-고속터미널-선린병원-달전,일반,N,N,부영사랑3차,129.40252,35.973038,오거리,129.366312,36.031816
20200308052704,20200308061030,131,양덕-송도-시청-양학-양덕,일반,N,N,송도동주민센터,129.375454,36.032894,경북교육청문화원,129.389666,36.074877
20200308052722,20200308054633,107,문덕-시외(고속)터미널-흥해,일반,N,N,문덕사거리,129.403442,35.962846,대잠사거리,129.344492,36.011164
20200308053004,20200308054913,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,시외버스터미널,129.35029,36.01328
20200308053009,20200308054916,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,시외버스터미널,129.35029,36.01328
20200308053027,20200308055200,160,문덕-대송-송도-죽도-용흥,일반,N,N,대송교회,129.362279,35.981103,죽도시장,129.365169,36.035704
20200308053036,20200308054119,101,양덕-고속터미널-동해,일반,N,N,환호해맞이그린빌,129.392404,36.068838,죽도시장,129.365486,36.03411
20200308053100,20200308054146,105,양덕-시외터미널-지곡,일반,N,N,두호초등학교,129.371202,36.064088,죽도시장,129.365717,36.033299
20200308053213,20200308054449,100,문덕-흥해-신광,일반,N,N,동해빌라,129.40698,35.991508,시외버스터미널,129.35058,36.01325
20200308053219,20200308054850,105,양덕-시외터미널-지곡,일반,N,N,창포사거리,129.37165,36.06092,교보생명,129.352235,36.015721
20200308053519,20200308053920,131,양덕-송도-시청-양학-양덕,일반,N,N,형산시장,129.364385,36.013877,시외버스터미널,129.35029,36.01328
20200308053716,20200308054438,107,문덕-시외(고속)터미널-흥해,일반,N,N,장흥동사거리,129.362748,35.986967,남부경찰서,129.343903,36.006979
20200308053843,20200308062417,510,문덕-흥해-청하-보경사-청하-흥해-문덕,일반,N,N,문덕온천,129.406045,35.962358,성곡1리,129.342082,36.092129
20200308054052,20200308054442,175,문덕-고속터미널-선린병원-달전,일반,N,N,국민빌라,129.402976,35.957476,새마을금고 원동지점,129.402977,35.967081
20200308054145,20200308055314,105,양덕-시외터미널-지곡,일반,N,N,장성초등학교,129.37209,36.06831,중앙상가,129.365461,36.03783
20200308054350,20200308061421,109,양덕-시외터미널-위덕대(유강),일반,N,N,농협하나로클럽,129.398558,36.081895,중앙상가,129.365461,36.03783
20200308054356,20200308055206,109,양덕-시외터미널-위덕대(유강),일반,N,N,세화고(상),129.3538,36.051907,중앙상가,129.365461,36.03783
20200308054510,20200308055619,105,양덕-시외터미널-지곡,일반,N,N,포항테크노파크,129.31582,36.03172,성모병원,129.34037,36.01111
20200308054512,20200308055707,107,문덕-시외(고속)터미널-흥해,일반,N,N,대성아파트(방통대),129.34214,36.1115,대동우방아파트,129.360209,36.050494
20200308054643,20200308055127,109,양덕-시외터미널-위덕대(유강),일반,N,N,대동우방아파트,129.360209,36.050494,중앙상가,129.365461,36.03783
20200308054703,20200308055612,160,문덕-대송-송도-죽도-용흥,일반,N,N,송림초등학교,129.37532,36.02964,북부시장,129.36814,36.045735
20200308054935,20200308061408,500,문덕-시외터미널-흥해-청하-월포,일반,N,N,죽도시장,129.365169,36.035704,흥해롯데리아,129.345795,36.108774
20200308054936,20200308060151,107,문덕-시외(고속)터미널-흥해,일반,N,N,교보생명,129.3525,36.015568,육거리,129.366135,36.039188
20200308055105,20200308060709,175,문덕-고속터미널-선린병원-달전,일반,N,N,삼도미래2단지,129.332996,36.078498,북구청,129.367128,36.041941
20200308055334,20200308060042,107,문덕-시외(고속)터미널-흥해,일반,N,N,삼도드림파크(하),129.340292,36.076041,중앙상가,129.365281,36.037455
20200308055436,20200308071016,101,양덕-고속터미널-동해,일반,N,N,두호동주민센터,129.37891,36.06037,고속버스터미널,129.367583,36.027026
20200308055439,20200308060038,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,이동그린빌,129.340082,36.028075,시외버스터미널,129.35058,36.01325
20200308055500,20200308064148,200,양덕-남구청(야구장)-구룡포,일반,N,N,동부초등학교,129.380866,36.062209,구룡포환승센터,129.55527,35.990222
20200308055533,20200308060430,105,양덕-시외터미널-지곡,일반,N,N,효자웰빙아울렛,129.3355,36.01128,죽도시장,129.365169,36.035704
20200308055822,20200308060439,160,문덕-대송-송도-죽도-용흥,일반,N,N,대송교회,129.362279,35.981103,단지주유소,129.38059,36.0041
20200308055906,20200308061022,160,문덕-대송-송도-죽도-용흥,일반,Y,N,대동우방아파트,129.360148,36.05062,용흥중학교,129.3521,36.03605
20200308055937,20200308062700,100,문덕-흥해-신광,일반,N,N,북송리,129.32201,36.11245,죽도시장,129.365717,36.033299
20200308055948,20200308061310,101,양덕-고속터미널-동해,일반,N,N,신형주택입구,129.472256,35.988255,동해면사무소,129.440228,35.988834
20200308060000,20200308061045,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,북구보건소,129.379384,36.07079,선린병원,129.367635,36.04781
20200308060002,20200308061837,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,현대제철,129.37752,36.00709,죽도시장,129.365169,36.035704
20200308060002,20200308060644,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,양학온천프라자,129.347638,36.028902,죽도시장,129.365169,36.035704
20200308060029,20200308062051,109,양덕-시외터미널-위덕대(유강),일반,N,N,교보생명,129.352235,36.015721,위덕삼성아파트,129.284888,36.006833
20200308060205,20200308061534,101,양덕-고속터미널-동해,일반,N,N,인덕교,129.40407,35.98559,죽도시장,129.365169,36.035704
20200308060350,20200308062346,700,양덕-세무서-시외터미널-안강-기계,일반,Y,Y,시외버스터미널,129.35029,36.01328,백년예식장,129.226176,35.991973
20200308060451,20200308061618,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,포항고등학교,129.369014,36.058032,고속버스터미널,129.36695,36.02852
20200308060527,20200308062407,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,LG빌라입구,129.317277,36.027317,죽도시장,129.365169,36.035704
20200308060612,20200308061128,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,롯데백화점,129.36933,36.05006,죽도시장,129.365717,36.033299
20200308060616,20200308061454,105,양덕-시외터미널-지곡,청소년,N,N,중앙상가,129.365461,36.03783,시외버스터미널,129.35029,36.01328
20200308060645,20200308062659,108,양덕-죽도-양학-시청-유강-지곡,일반,Y,N,죽도시장,129.365169,36.035704,장량휴먼시아,129.384057,36.09084
20200308060648,20200308062220,100,문덕-흥해-신광,일반,N,N,구정3리,129.41262,35.97866,시외버스터미널,129.35058,36.01325
20200308060745,20200308062822,200,양덕-남구청(야구장)-구룡포,일반,N,N,교보생명,129.352235,36.015721,동해면사무소,129.43983,35.98867
20200308060825,20200308062420,109,양덕-시외터미널-위덕대(유강),일반,N,N,동아화성아파트,129.35647,36.05109,시외버스터미널,129.35029,36.01328
20200308060837,20200308063350,500,문덕-시외터미널-흥해-청하-월포,일반,N,N,준양참마을,129.399879,35.963578,죽도시장,129.365169,36.035704
20200308060839,20200308062707,175,문덕-고속터미널-선린병원-달전,일반,Y,N,중앙상가,129.365281,36.037455,오천농협세계지점,129.415848,35.96821
20200308060849,20200308064110,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,용덕사거리,129.415174,35.972826,죽도시장,129.365169,36.035704
20200308060925,20200308061415,200,양덕-남구청(야구장)-구룡포,일반,N,N,포스코본사/스틸야드,129.385191,36.000476,한전앞교차로,129.348841,36.010102
20200308060944,20200308062406,200,양덕-남구청(야구장)-구룡포,일반,N,N,두호동주민센터,129.37891,36.06037,교보생명,129.352235,36.015721
20200308060951,20200308062127,107,문덕-시외(고속)터미널-흥해,일반,Y,N,시외버스터미널,129.35029,36.01328,근로자복지회관,129.381367,35.977484
20200308061127,20200308061444,105,양덕-시외터미널-지곡,일반,N,N,고용복지플러스센터,129.358125,36.022995,시외버스터미널,129.35029,36.01328
20200308061200,20200308061929,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,장성초등학교,129.37209,36.06831,우현경로당,129.362232,36.049878
20200308061230,20200308064323,175,문덕-고속터미널-선린병원-달전,일반,N,N,부영사랑3차,129.40252,35.973038,죽도시장,129.365169,36.035704
20200308061337,20200308062710,175,문덕-고속터미널-선린병원-달전,일반,N,N,대해시장,129.36921,36.01978,오천농협세계지점,129.415848,35.96821
20200308061341,20200308062703,175,문덕-고속터미널-선린병원-달전,일반,N,N,대해시장,129.36921,36.01978,오천농협세계지점,129.415848,35.96821
20200308061401,20200308062420,160,문덕-대송-송도-죽도-용흥,일반,N,N,해도동주민센터,129.371555,36.022889,죽도시장,129.365169,36.035704
20200308061510,20200308061647,105,양덕-시외터미널-지곡,일반,N,N,죽도파출소,129.362644,36.028456,죽도시장,129.365169,36.035704
20200308061619,20200308062615,500,문덕-시외터미널-흥해-청하-월포,청소년,N,N,에코코아루,129.351962,35.993102,시외버스터미널,129.35058,36.01325
20200308061707,20200308063423,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,장량휴먼시아,129.383462,36.0908,죽도시장,129.365717,36.033299
20200308061709,20200308063050,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,장량휴먼시아,129.383462,36.0908,선린병원,129.367635,36.04781
20200308061846,20200308062858,175,문덕-고속터미널-선린병원-달전,일반,N,N,문덕초등학교,129.410017,35.961502,청림삼거리,129.402648,35.994424
20200308061857,20200308062456,160,문덕-대송-송도-죽도-용흥,일반,N,N,송도동주민센터,129.376172,36.031053,죽도시장,129.365169,36.035704
20200308062038,20200308062926,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,포항테크노파크,129.31582,36.03172,대잠그린파크,129.341132,36.020375
20200308062054,20200308063331,131,양덕-송도-시청-양학-양덕,일반,N,N,환호해맞이그린빌,129.392404,36.068838,중앙상가,129.365281,36.037455
20200308062100,20200308062813,108,양덕-죽도-양학-시청-유강-지곡,일반,N,N,중앙상가,129.365461,36.03783,양학시장,129.350594,36.026186
20200308062122,20200308065544,102,문덕-남구청-고속터미널-북구보건소-양덕,일반,N,N,문덕사거리,129.403623,35.962553,죽도시장,129.365169,36.035704
20200308062359,20200308063959,흥해지선(덕성용곡),흥해-덕성-양백-용곡-용전-흥해,일반,N,N,흥해환승센터,129.34709,36.11024,대성아파트(방통대),129.34214,36.1115
20200308062407,20200308064331,175,문덕-고속터미널-선린병원-달전,일반,N,N,해병대서문,129.413868,35.975902,죽도시장,129.365169,36.035704
20200308062450,20200308064632,107,문덕-시외(고속)터미널-흥해,일반,N,N,대성아파트(방통대),129.34214,36.1115,YMCA,129.3657,36.04073
20200308062509,20200308063727,160,문덕-대송-송도-죽도-용흥,일반,N,N,동지재단,129.34829,36.03874,대동우방아파트,129.360209,36.050494
20200308062550,20200308063436,130,양덕-장량지구-양학-시청-송도-장량지구-양덕,일반,N,N,롯데아파트,129.3775,36.05792,죽도시장,129.365717,36.033299
20200308062949,20200308063952,510,문덕-흥해-청하-보경사-청하-흥해-문덕,일반,N,N,대성아파트(방통대),129.342369,36.111535,하대리,129.338697,36.189108
20200308063009,20200308063334,105,양덕-시외터미널-지곡,일반,N,N,북구보건소,129.379384,36.07079,두호초등학교,129.371202,36.064088
